#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
116,Jamie Arnold,0,MIL,13,13.9,6.2,2.5,4.4,561,0.1,0.4,200,1.2,1.5,789,1.0,2.8,3.8,0.2,0.8,0.2,1.7,2.1
117,Jasmin Hukic,0,TREV,25,18.9,6.1,2.1,4.6,452,1.3,2.9,452,0.6,0.8,800,0.5,2.1,2.6,0.4,1.0,0.1,1.1,2.2
118,Evangelos Sklavos,0,CRE,24,16.4,6.0,1.9,4.6,409,0.9,2.5,361,1.3,1.7,775,0.7,1.3,1.9,0.5,1.1,0.1,2.0,2.0
119,Luca Vitali,0,ROM,24,18.3,6.0,1.6,4.0,392,1.1,2.7,400,1.7,2.1,820,0.3,1.3,1.5,1.6,0.9,0.1,1.9,2.4
120,Mauricio Aguiar,0,CRE,26,14.7,5.9,2.1,4.1,519,0.4,1.1,393,1.3,1.7,733,0.5,1.2,1.7,0.5,0.7,0.0,1.1,1.3
121,Matteo Formenti,0,CRE,28,17.6,5.9,1.9,4.1,474,1.4,2.9,475,0.7,0.9,760,0.1,0.7,0.9,0.5,1.1,0.0,1.0,2.5
122,Niccolo Martinoni,0,VAR,28,14.2,5.8,2.1,4.7,450,0.4,1.3,278,1.3,1.8,686,1.7,0.8,2.5,0.3,1.3,0.2,1.2,3.0
123,Scoonie Penn,0,BOL,9,27.6,5.8,1.8,4.9,364,0.9,2.4,364,1.3,1.8,750,0.3,1.6,1.9,0.8,1.2,0.1,1.9,3.2
124,Nebojsa Joksimovic,0,PES,9,20.8,5.8,2.2,4.7,476,0.8,2.4,318,0.6,0.8,714,0.2,2.2,2.4,1.1,1.6,0.0,1.8,3.1
125,Mo Taylor,0,TREV,11,12.7,5.7,1.9,3.9,488,0.5,1.3,357,1.5,1.7,842,0.4,1.5,1.9,0.5,1.0,0.0,2.5,3.1
126,Filip Dylewicz,0,AVE,28,20.3,5.6,2.2,4.8,452,0.5,1.6,311,0.8,0.8,957,1.6,2.3,3.9,0.5,1.2,0.4,1.6,1.8
127,Andrea Cinciarini,0,MON,31,16.8,5.5,1.8,4.2,426,0.5,1.6,327,1.4,1.8,800,0.4,1.2,1.5,1.3,0.5,0.0,1.5,1.8
128,Yohann Sangare,0,FER,26,22.7,5.4,1.8,4.8,371,0.9,3.0,291,1.0,1.2,806,0.7,1.8,2.4,1.0,1.1,0.1,1.5,2.0
129,Simone Cotani,0,VAR,28,21.0,5.4,1.8,3.9,464,0.2,0.8,286,1.5,2.5,609,1.3,2.7,4.0,1.2,1.4,0.3,1.4,2.1
130,Uros Slokar,0,SANA,3,9.7,5.3,2.0,3.0,667,0.3,1.0,333,1.0,1.3,750,0.7,2.3,3.0,0.3,0.7,0.0,0.3,0.0
131,Dimitri Lauwers,0,AVE,27,19.5,5.3,1.6,4.2,389,1.3,3.5,358,0.8,0.9,840,0.4,0.9,1.3,0.3,1.0,0.0,0.9,2.9
132,Vanja Plisnic,0,BEI,14,13.9,5.3,1.8,3.9,455,0.6,2.3,250,1.1,1.4,842,1.2,2.1,3.3,0.3,0.9,0.4,1.1,2.4
133,Donnie McGrath,0,VAR,15,18.3,5.3,1.6,4.3,369,1.3,3.5,385,0.7,0.9,786,0.1,1.5,1.6,1.7,1.0,0.1,1.8,1.9
134,Lance Allred,0,PES,4,10.5,5.3,2.5,5.5,455,0.0,0.0,0,0.3,1.3,200,2.0,2.0,4.0,0.0,0.5,0.0,1.3,2.3
135,Kieron Achara,0,BEI,28,12.8,5.2,1.8,3.3,548,0.2,0.6,353,1.4,1.8,745,1.6,1.7,3.3,0.3,0.9,0.5,1.1,2.4
136,Andrea Crosariol,0,ROM,31,18.3,5.2,2.0,3.6,554,0.0,0.0,0,1.2,1.7,692,1.1,2.4,3.5,0.6,1.1,1.1,1.8,2.0
137,Lukasz Koszarek,0,JUV,36,17.3,5.1,1.8,4.1,443,0.6,1.8,354,0.8,1.0,811,0.4,1.3,1.7,1.4,1.1,0.0,0.9,1.9
138,Sani Becirovic,0,MIL,20,15.6,5.1,1.4,4.6,297,0.4,1.8,200,2.1,2.4,854,0.4,1.3,1.7,2.6,0.9,0.0,2.0,1.7
139,J.R. Reynolds,0,VAR,12,16.9,5.1,1.7,4.7,357,0.8,2.1,360,1.0,1.5,667,0.3,1.3,1.6,1.8,1.1,0.0,1.8,3.1
140,Claude Marquis,0,JUV,25,12.9,5.1,2.0,3.2,630,0.0,0.0,0,1.0,2.0,510,2.0,1.4,3.4,0.0,0.5,0.2,1.5,2.3
141,Herve Toure,0,ROM,16,15.6,5.0,1.9,4.2,448,0.4,1.6,240,0.9,1.1,824,1.1,3.0,4.1,0.3,0.6,0.5,1.5,2.4
142,Marco Passera,0,VAR,6,16.5,5.0,1.5,3.8,391,0.3,1.3,250,1.7,3.3,500,0.0,1.5,1.5,1.0,1.3,0.0,1.8,2.2
143,Demian Filloy,0,MON,28,14.0,5.0,1.8,4.1,440,1.0,2.6,370,0.4,0.6,647,1.1,1.6,2.7,0.4,1.0,0.3,0.8,2.1
144,Rodrigo De La Fuente,0,ROM,16,11.9,4.8,1.8,3.6,500,0.4,1.1,389,0.8,0.9,857,0.3,1.3,1.6,0.2,0.8,0.0,0.8,1.1
145,Mamoutou Diarra,0,AVE,5,19.2,4.8,1.4,2.8,500,0.8,2.0,400,1.2,1.8,667,0.2,0.8,1.0,0.8,0.4,0.2,1.0,1.4
146,Virgil Stanescu,0,TER,25,10.6,4.8,2.0,3.8,521,0.0,0.1,0,0.8,1.1,778,0.7,1.2,1.9,0.4,0.4,0.1,0.7,1.9
147,Oluoma Nnamaka,0,FER,27,23.1,4.7,1.7,4.2,412,0.4,1.5,293,0.8,1.1,677,1.6,2.0,3.6,0.6,1.4,0.6,0.9,2.7
148,Massimo Chessa,0,BEI,23,12.9,4.7,1.4,3.3,434,0.9,2.5,368,0.9,1.0,875,0.3,0.5,0.8,0.6,0.7,0.0,0.7,2.1
149,Antonio Porta,0,AVE,27,19.5,4.7,1.3,3.6,375,0.6,2.0,302,1.4,1.9,760,0.3,1.0,1.3,2.1,1.4,0.0,1.6,1.9
150,Daniele Cinciarini,0,PES,22,14.0,4.6,1.5,3.7,415,0.5,1.5,353,1.0,1.5,688,0.4,1.2,1.5,0.3,0.5,0.0,1.1,2.2
151,Arminas Urbutis,0,CAN,9,16.4,4.6,1.7,3.3,500,0.0,0.0,0,1.2,1.4,846,0.9,1.9,2.8,0.2,0.9,0.0,1.2,2.8
152,Dominique Coleman,0,BEI,4,17.0,4.5,2.0,4.8,421,0.5,1.5,333,0.0,0.0,0,1.0,1.0,2.0,0.8,0.5,0.3,1.8,2.5
153,Simone Flamini,0,PES,28,18.6,4.5,1.5,3.1,483,1.2,2.6,458,0.3,0.6,563,0.6,1.8,2.4,0.5,1.2,0.1,0.9,2.0
154,Gigi Datome,0,ROM,19,15.1,4.3,1.4,5.1,281,0.8,2.7,294,0.7,0.8,813,0.4,2.4,2.8,0.6,0.8,0.2,1.1,1.6
155,Patricio Prato,0,BOL,23,16.3,4.3,1.6,4.3,364,0.3,1.7,179,0.9,1.1,769,0.3,1.3,1.7,0.6,1.0,0.0,2.1,2.1
156,Daniel Hackett,0,TREV,28,17.7,4.3,1.4,3.5,388,0.3,1.3,229,1.3,2.0,655,0.3,1.7,2.0,1.6,1.3,0.1,1.4,3.0
157,Jeff Viggiano,0,MIL,35,11.7,4.3,1.6,3.4,475,0.5,1.6,321,0.5,0.8,667,0.3,0.9,1.2,0.5,0.7,0.3,0.8,1.4
158,Daniel Farabello,0,FER,28,17.3,4.0,1.3,3.0,424,0.8,2.4,333,0.6,0.7,895,0.3,1.6,1.8,1.4,2.0,0.0,1.2,2.0
159,Casey Shaw,0,PES,28,14.8,4.0,1.7,2.7,627,0.0,0.0,0,0.6,1.5,405,1.1,1.5,2.6,0.4,0.5,0.2,1.0,1.8
160,Marco Carraretto,0,SANA,38,12.1,3.9,1.4,2.9,482,0.8,1.8,414,0.4,0.5,833,0.1,0.9,1.0,0.3,0.6,0.1,0.4,1.4
161,Brian Sacchetti,0,FER,28,13.5,3.9,1.3,2.8,468,0.7,1.8,388,0.6,0.8,857,0.4,1.7,2.0,0.6,0.8,0.0,0.9,1.7
162,Carl Ona Embo,0,BEI,27,13.9,3.7,1.2,3.0,407,0.6,1.8,313,0.7,1.0,714,0.2,0.7,0.9,1.2,0.6,0.1,1.5,1.9
163,Aaron Doornekamp,0,JUV,36,14.7,3.6,1.1,3.1,363,0.6,1.7,333,0.7,1.1,667,0.8,1.4,2.2,0.4,0.8,0.2,0.7,2.1
164,Michele Antonutti,0,MON,28,10.6,3.4,1.1,2.8,390,0.5,1.5,302,0.8,0.9,808,0.5,0.8,1.2,0.3,0.4,0.0,0.8,1.3
165,Alessandro Gentile,0,TREV,23,10.4,3.3,1.2,3.1,394,0.6,2.0,311,0.2,0.4,556,0.3,0.9,1.1,0.6,0.5,0.1,0.8,1.8
166,Tomas Ress,0,SANA,38,10.7,3.2,1.1,2.2,482,0.5,1.2,413,0.6,0.8,724,0.6,1.0,1.6,0.2,0.6,0.4,0.5,1.0
167,Michele Mian,0,CAN,35,9.9,3.2,1.0,2.5,404,0.5,1.3,386,0.7,0.8,821,0.3,0.4,0.7,0.4,0.4,0.0,0.4,1.1
168,Lorenzo Gergati,0,VAR,19,14.4,3.1,1.1,3.0,368,0.3,0.8,375,0.5,0.8,625,0.2,1.0,1.2,0.6,1.2,0.0,0.9,0.5
169,Giulio Gazzotti,0,BOL,1,6.0,3.0,1.0,1.0,1.00,0.0,0.0,0,1.0,2.0,500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
170,Valerio Mazzola,0,FER,19,10.1,3.0,1.2,2.1,564,0.3,0.5,500,0.4,0.6,727,0.6,1.0,1.6,0.2,0.8,0.3,0.6,1.5
171,Riccardo Cortese,0,AVE,17,8.3,2.6,0.9,2.1,444,0.6,1.4,417,0.2,0.4,500,0.4,0.6,0.9,0.2,0.8,0.1,0.4,1.4
172,Phil Martin,0,JUV,32,8.8,2.4,0.8,2.5,325,0.4,0.9,429,0.4,0.8,560,0.6,0.9,1.5,0.0,0.9,0.0,0.7,1.6
173,Luca Lechthaler,0,MON,30,9.8,2.4,0.8,1.6,532,0.0,0.0,0,0.7,1.1,688,1.3,1.4,2.6,0.1,0.7,0.1,1.0,2.1
174,Denis Marconato,0,SANA,27,7.7,2.4,1.0,1.8,571,0.0,0.0,0,0.3,0.4,667,0.6,1.5,2.1,0.3,0.8,0.3,0.5,1.0
175,"Rodolfo Valenti, Jr.",0,CRE,11,6.8,2.3,0.8,1.5,529,0.0,0.2,0,0.6,0.7,875,0.3,0.8,1.1,0.1,0.2,0.3,0.5,1.0
176,Joey Beard,0,MIL,2,7.5,2.0,1.0,1.5,667,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5
177,Andrea Renzi,0,TREV,1,7.0,2.0,1.0,2.0,500,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
178,Riccardo Antonelli,0,VAR,16,7.4,2.0,0.8,1.7,481,0.0,0.0,0,0.4,0.6,600,0.6,0.6,1.1,0.1,0.4,0.1,0.7,1.1
179,Giulio Casale,0,ROM,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Tyrone Grant,0,TREV,2,4.5,2.0,1.0,1.5,667,0.0,0.0,0,0.0,0.0,0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5
181,Achille Polonara,0,TER,5,5.0,2.0,0.8,1.2,667,0.2,0.4,500,0.2,0.2,1.00,0.0,0.4,0.4,0.0,0.4,0.2,0.2,0.4
182,Riccardo Moraschini,0,BOL,25,10.7,2.0,0.6,1.9,319,0.3,0.8,368,0.5,0.7,667,0.1,0.8,0.9,0.5,0.5,0.1,0.7,1.0
183,Gianluca Lulli,0,TER,26,9.2,1.9,0.7,1.5,447,0.1,0.4,300,0.5,0.6,750,0.2,0.7,0.8,0.4,0.5,0.0,0.7,1.3
184,Roberto Casoli,0,AVE,12,4.7,1.7,0.7,1.3,500,0.1,0.3,333,0.3,0.3,750,0.2,0.6,0.8,0.4,0.3,0.1,0.3,1.0
185,Gabriele Spizzichini,0,BOL,2,3.0,1.5,0.5,1.0,500,0.0,0.5,0,0.5,0.5,1.00,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.5
186,Bruno Cerella,0,TER,22,7.9,1.4,0.6,1.7,351,0.1,0.6,143,0.1,0.2,600,0.4,1.0,1.4,0.3,0.5,0.0,0.3,1.0
187,Tony Giovacchini,0,CAN,35,9.3,1.4,0.5,1.5,365,0.1,0.5,118,0.2,0.5,471,0.2,1.0,1.2,0.7,0.5,0.0,0.7,0.8
188,Tommaso Marino,0,TER,17,6.9,1.4,0.4,1.4,261,0.3,1.0,294,0.4,0.7,500,0.1,0.3,0.4,0.5,0.4,0.0,0.6,1.1
189,Josh Heytvelt,0,ROM,3,6.3,1.3,0.7,0.7,1.00,0.0,0.0,0,0.0,0.0,0,1.3,1.7,3.0,0.0,0.7,0.7,0.7,3.3
190,Luca Fontecchio,0,BOL,6,4.0,1.3,0.5,1.2,429,0.0,0.0,0,0.3,0.7,500,0.7,0.3,1.0,0.0,0.0,0.0,0.3,0.8
191,Giovanni Tomassini,0,PES,14,8.6,1.2,0.4,1.3,278,0.4,1.2,294,0.1,0.2,667,0.0,0.7,0.7,0.5,0.5,0.0,0.6,1.9
192,Daniele Sandri,0,TREV,11,4.8,1.0,0.4,1.5,235,0.1,1.0,91,0.2,0.5,400,0.5,0.2,0.7,0.2,0.6,0.1,0.2,1.2
193,Kristof Ongenaet,0,MON,4,7.0,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.5,1.0,1.5,0.5,0.5,0.0,1.3,2.0
194,Marco Bona,0,CRE,2,1.5,1.0,0.0,0.5,0,0.0,0.5,0,1.0,1.0,1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
195,Alessandro Piazza,0,CRE,21,8.0,0.8,0.2,1.1,208,0.0,0.4,111,0.2,0.6,417,0.2,0.3,0.5,0.7,0.6,0.0,0.7,1.6
196,Thomas Amici,0,PES,4,1.3,0.8,0.3,0.5,500,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.3
197,Filippo Baldi,0,BOL,4,4.8,0.8,0.3,0.5,500,0.0,0.0,0,0.3,0.5,500,0.3,1.3,1.5,0.0,0.0,0.0,0.5,0.8
198,Alessandro Tonolli,0,ROM,7,5.3,0.7,0.1,0.9,167,0.1,0.6,250,0.3,0.3,1.00,0.3,0.3,0.6,0.0,0.6,0.0,0.1,1.0
199,Antonio Zamo,0,JUV,3,1.0,0.7,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
200,Lorenzo D'ercole,0,SANA,21,2.7,0.6,0.2,0.6,385,0.1,0.3,286,0.0,0.0,0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.2
201,Andrea De Nicolao,0,TREV,16,6.6,0.6,0.2,1.1,176,0.2,0.9,214,0.0,0.1,0,0.2,0.4,0.6,0.5,1.0,0.1,0.4,1.4
202,Andrea Gjinaj,0,PES,4,1.0,0.5,0.3,0.5,500,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Fabio Mian,0,VAR,6,3.2,0.5,0.2,1.3,125,0.0,0.5,0,0.2,0.3,500,0.2,0.7,0.8,0.0,0.2,0.0,0.2,0.8
204,Paolo Meroni,0,CAN,4,1.0,0.5,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.5,0.0
205,Massimiliano Rizzo,0,FER,12,2.8,0.5,0.3,0.7,375,0.0,0.0,0,0.0,0.2,0,0.0,0.1,0.1,0.0,0.3,0.0,0.2,0.3
206,Gianluca Marchetti,0,ROM,2,1.5,0.5,0.0,1.5,0,0.0,0.5,0,0.5,1.0,500,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
207,Matteo Negri,0,BOL,5,3.4,0.4,0.2,0.6,333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6
208,Luca Ianes,0,MIL,6,2.0,0.3,0.2,0.2,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.2,0.0,0.5,0.0
209,Salvatore Parrillo,0,JUV,8,2.9,0.1,0.0,0.0,0,0.0,0.0,0,0.1,0.3,500,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.8
210,Andrea Maggiotto,0,BEI,3,4.0,0.0,0.0,0.7,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
211,Giovanni Severini,0,SANA,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Domenico Marzaioli,0,JUV,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
213,Alessandro Di Pasquale,0,ROM,3,1.3,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Simone Fabiani,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Alessandro Bencaster,0,CRE,4,5.0,0.0,0.0,0.8,0,0.0,0.5,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.3,0.0,0.8,2.0
216,Luca Busi,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Matteo Motta,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Niccolo De Vico,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Giacomo Cacace,0,MIL,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Giacomo Bloise,0,CAN,6,1.0,0.0,0.0,0.3,0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
221,Cristiano Nasini,0,MON,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Antonio Cardinale,0,JUV,3,1.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
223,Hristo Zahariev,0,VAR,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
224,Andrea Iannicelli,0,AVE,4,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Alex Martelli,0,TER,1,2.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Nika Metreveli,0,SANA,2,3.0,0.0,0.0,0.5,0,0.0,0.5,0,0.0,1.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.5,1.5
227,Andrea Saccaggi,0,TREV,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
228,Michele Vitali,0,BOL,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
229,Stefano Borsato,0,FER,2,1.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
230,Fabio Zanelli,0,FER,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Alex Righetti,0,BOL,3,5.7,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.7
232,Andrea Conti,0,CRE,1,2.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
233,Giovanni Napodano,0,AVE,3,1.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.7,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0